"id","user_id","created_at","lang","text","bullying_traces","type","form","teasing","author_role","emotion"
99772037509296128,145663074,"2011-08-06 09:21:22","in","Aduh seungit laparrr! *bullied by smell*","n","","","","",""
99773263722459136,159775428,"2011-08-06 09:26:14","en","Tell @USER: Denounce anti- #gay bullying in your district! HTTPLINK #lgbt #p2 #itgetsbetter","n","","","","",""
99773745350193152,22586525,"2011-08-06 09:28:09","en","can @USER have a one hour pre show hosted by @USER and Bully Ray please?","n","","","","",""
99774330694676480,56142771,"2011-08-06 09:30:28","en","Hating is such a nice word but hate and bully is two different things","n","","","","",""
99774463737999360,165324214,"2011-08-06 09:31:00","en","@USER EVERYONE thinks so! I'm glad that there's someone like you that actually cares about the anti-bullying subject.","n","","","","",""
99774979796774912,118718985,"2011-08-06 09:33:03","en","#WhenIWas13, I'd got bullied emotionally and physically all the time. One of my most depressing years in life.","y","self-disclosure","other","n","victim","none"
99775184361373696,198476833,"2011-08-06 09:33:52","en","@USER @USER oh wow ! So detail? Haha . Okok! So must be omk lah? But still , don't bully him . He's actually damm sad.","y","self-disclosure","other","n","defender","none"
99775407636754432,226087589,"2011-08-06 09:34:45","en","Lmfao @USER  a thug i caint slay her when i say shit she wanna.bully me nd shit lol","y","self-disclosure","other","n","victim","none"
99775518567710720,272850128,"2011-08-06 09:35:12","en","oh you're just a bully! #DFKM","y","accusation","other","n","accuser","none"
99775807676882944,10566302,"2011-08-06 09:36:20","en","Dear PLN, How do you know if a weekend soccer coach is a bully? I need a list. Anyone? Anyone?","n","","","","",""
99777216883343360,37351457,"2011-08-06 09:41:56","en","Can't bully a real nigga","n","","","","",""
99777372332625920,35816274,"2011-08-06 09:42:34","en","@USER over here bullying the fuck outta @USER","y","report","other","n","reporter","none"
99777722112417792,285756218,"2011-08-06 09:43:57","cs","@USER tova e RUSSEL :D chovek tozi taka mu se smeem napravo sme kato nqkakvi bully kids :D mnogo mu se smeem chak mi stava jam :D","n","","","","",""
99777807407788032,47690039,"2011-08-06 09:44:17","en","I was bullied #wheniwas13 but now I am the OFFICE bully!!","y","self-disclosure","other","n","victim","none"
99777910755430400,316452177,"2011-08-06 09:44:42","en","@USER Hey man.. im tj, im 10. itd mean a lot to me if youd watch/tweet this anti bullying video I made: HTTPLINK ur so cool!!","n","","","","",""
99778005425061888,70254139,"2011-08-06 09:45:04","en","@USER lmao fuck u talkin bout i act the same! u aint never got past my bully exterior","y","cyberbullying","other","y","bully","none"
99778192054816768,116724795,"2011-08-06 09:45:49","in","@USER ko ga ikut ngebully nef ? Tuh maba fikom lagi di bully kasiaan tau masa udah pmb langsung fakultas hahaha cape banyak yg pingsan","n","","","","",""
99778720516153344,33376655,"2011-08-06 09:47:55","es","@USER de la chingada mi bully, yo perdí la fe hace mucho tiempo ya me canse pero no puedo hacer que pare #pesadilla.","n","","","","",""
99778735468843008,109000953,"2011-08-06 09:47:58","en","@USER venga bully, don't desesparaye","n","","","","",""
99779283127504896,160581818,"2011-08-06 09:50:09","pt","ai a pessoa foi a que mais sofreu bullying no mundo e criou as provas sábado de manhã","n","","","","",""
99779366812254208,24137705,"2011-08-06 09:50:29","en","@USER will you dunk on my bully?","n","","","","",""
99779862692233216,18265199,"2011-08-06 09:52:27","in","@USER oits... Siapp, blm lengkap. Hak untuk berinformasi, berekspresi dan berpendapat, tanpa harus takut di-bully grup hardliner.","n","","","","",""
99779878471204864,26625269,"2011-08-06 09:52:31","en","@USER Obviously decision was made bopara was next in line at start of summer. I'd play 5 bowlers and aim to bully them out twice","n","","","","",""
99779921773215744,162332798,"2011-08-06 09:52:41","en","@USER :) Bully sonrie^^","n","","","","",""
99780202674135040,348917621,"2011-08-06 09:53:48","en","@USER I'm in middle school, and yes I'm a bully victim too sorry! I know it's horrible!","y","self-disclosure","other","n","victim","none"
99780268390498304,267556319,"2011-08-06 09:54:04","en","@USER... See thr u go being a bully again!!!lol","y","accusation","other","y","accuser","none"
99780839856013312,338254719,"2011-08-06 09:56:20","en","@USER don't worry,when you annuing the high school,i hope that there no will be more the bulling!!! :)","n","","","","",""
99781463951671296,49702067,"2011-08-06 09:58:49","en","Tell @USER: Denounce anti- #gay bullying in your district! HTTPLINK #lgbt #p2 #itgetsbetter","n","","","","",""
99781645263048704,66134103,"2011-08-06 09:59:32","en","@USER Good luck to you too Bully me old mukka.","y","report","other","n","reporter","none"
99781696274186240,186607658,"2011-08-06 09:59:44","en","Started watching Port v Magpies but turned it off. I hate to see bullying in the workplace","n","","","","",""
99781774170800128,180312104,"2011-08-06 10:00:03","en","by nightmarish visions and is bullied by the student Eom Ji-yun (Choi Ah-jin). Eun-su finds it difficult to get respect in the classroom and","y","report","other","n","reporter","none"
99782768313118720,165900469,"2011-08-06 10:04:00","en","@USER like two I feel like a big bully but he's really annoying me loool","y","self-disclosure","other","y","bully","none"
99782812093259776,71492903,"2011-08-06 10:04:10","en","funny. In AAB, Nicholas is suffering because of bullying but in Skins, he is the one bullying people. (sometimes....)","y","report","other","n","reporter","none"
99783608050532352,93223785,"2011-08-06 10:07:20","en","Motorist picks the wrong cyclist to bully HTTPLINK via @USER @USER","y","report","other","n","reporter","none"
99783608050532352,93223785,"2011-08-06 10:07:20","en","Motorist picks the wrong cyclist to bully HTTPLINK via @USER @USER","n","","","","",""
99783608050532352,93223785,"2011-08-06 10:07:20","en","Motorist picks the wrong cyclist to bully HTTPLINK via @USER @USER","y","report","other","n","reporter","none"
99783608050532352,93223785,"2011-08-06 10:07:20","en","Motorist picks the wrong cyclist to bully HTTPLINK via @USER @USER","n","","","","",""
99783757816541184,316452177,"2011-08-06 10:07:56","en","@USER hey lil buddy. im tj. im 10. i know what its like to be bullied. just hang in there and stay strong. HTTPLINK","n","","","","",""
99783916537380864,171241635,"2011-08-06 10:08:34","en","@USER bully !!!!! &lt;3 xxxxxxxxxxxxxxxxxxxxxxxx HTTPLINK","y","accusation","other","n","accuser","none"
99784704621953024,14873788,"2011-08-06 10:11:42","en","@USER real peace isn't built on fear, bullying and floating White elephants. I wish more MPs had signed","n","","","","",""
99785090070102016,73030954,"2011-08-06 10:13:14","en","And i kena bullied by RaySeen mam today :c #sadgal","n","","","","",""
99785168650383360,222544705,"2011-08-06 10:13:32","en","#Bahrain :A Smart Little Kid #Saudi & #UAE :The Protective Parents #Qatar :The Selfish Bullying Kid Nxt Door #Iran :A Sick Retarded Criminal","y","report","other","n","reporter","none"
99785226955395072,299851045,"2011-08-06 10:13:46","en","@USER you gas a lot why are you denying it LOL and NO i DON'T know what that means as many other words in the world so? u bullying me now?","y","accusation","other","y","accuser","anger"
99785699322109952,148299980,"2011-08-06 10:15:39","en","Read my response to ""Pass This On If You Are Anti-Bullying. #NOH8 ♥"": HTTPLINK","n","","","","",""
99785939282440192,60302873,"2011-08-06 10:16:36","en","Having to watch what I tweet now because of @USER and @USER bullying me last night","y","self-disclosure","other","n","victim","none"
99786638946869248,128997751,"2011-08-06 10:19:23","en","Awww #JessieJ on Alan Carr :) she is so right about bullying not being in public eye xx","n","","","","",""
99786812335206400,280897988,"2011-08-06 10:20:04","en","#NEWMUSIC LoCgeeTA - MixTape Bully - HTTPLINK","n","","","","",""
99787769630556160,204703737,"2011-08-06 10:23:52","en","#iiHope SomeDay No One Has To Go Threw The Pain Of Cyber Bulling","n","","","","",""
99789244159102976,281169198,"2011-08-06 10:29:44","en","in the house. So I had a broken family and friends that didn't gave a fuck on me. I mean, they bullied me and I was nevertheless hanging [c]","y","self-disclosure","other","n","victim","none"
99790208312147968,130493206,"2011-08-06 10:33:34","en","Anger over bullying at work talks: A ROW has erupted between Central Beds Council (CBC) and workers’ union GMB a... HTTPLINK","n","","","","",""
99790883892895744,178061626,"2011-08-06 10:36:15","en","I'm going to tell my mom I get bullied about my weight, cry a little, then ask if I can go to hawaii @USER IT WILL WORK","y","self-disclosure","other","n","victim","sadness"
99791140697554944,37602607,"2011-08-06 10:37:16","en","@USER that is wasteful and makes no sense. It's like being the bully that knocks over your own cone!","n","","","","",""
99791662632546304,104013296,"2011-08-06 10:39:21","es","El 63% de los casos de bullying no se garantiza que el niño agresor cambie de actitud. HTTPLINK","n","","","","",""
99793569048563712,139752286,"2011-08-06 10:46:55","it","Forza milan! Bully inter ahahahaha","n","","","","",""
99793654092279808,28708693,"2011-08-06 10:47:15","en","We now live in a third world economy. S&P bitch-slaps Obozo for trying to bully them; downgrades US credit rating!","y","report","other","n","reporter","none"
99794497566814208,348488483,"2011-08-06 10:50:36","en","@USER 아! Now young one bully a older ones? No~~~ *run faster*","n","","","","",""
99795186686771200,176176861,"2011-08-06 10:53:21","en","@USER does that mean they deserve to be bullied by thousands of bitchy girls? No.","y","self-disclosure","other","n","defender","none"
99795366370738176,15465411,"2011-08-06 10:54:04","en","@USER okay, when she phones back just tell her the facts straight out about your situation. don't let her guilt trip you or bully you, ok?","y","self-disclosure","other","n","defender","none"
99795499204358144,20075618,"2011-08-06 10:54:35","en","@USER been sent a few of them. Thought they could bully me about. Put them right and they won't represent the client anymore!","n","","","","",""
99795700052791296,49289929,"2011-08-06 10:55:23","en","@USER Walao you see la, you bad friend, bully again :( :( :( I am lor, don't deny the truth!","y","accusation","other","n","accuser","none"
99796407132762112,202665579,"2011-08-06 10:58:12","en","Bullied but unbowed: D elaware young adult fiction writer Lara Zeises knows the shame of being bullied. A self-d... HTTPLINK","n","","","","",""
99796631834214400,81331057,"2011-08-06 10:59:05","pt","Hoje, 17 adolescentes vão tirar suas próprias vidas, devido ao bullying. - › Reblog se você se importa. › ›... HTTPLINK","n","","","","",""
99797145338654720,146833137,"2011-08-06 11:01:08","en","Teens battle bullying: Becca C., Cheyenne R. and Scarlet have taken upon themselves a summer project in the form... HTTPLINK","n","","","","",""
99797333453185024,317343342,"2011-08-06 11:01:53","en","Tell @USER: Denounce anti- #gay bullying in your district! HTTPLINK #lgbt #p2 #itgetsbetter","n","","","","",""
99797523677462528,91977143,"2011-08-06 11:02:38","tl","@USER hahaha i don't trust strangers, and bakal bullying me hahahaha","y","self-disclosure","other","y","victim","none"
99798012129320960,336272294,"2011-08-06 11:04:34","pt","Read my response to ""Quem mais sofre bullying: ( ) Loiras burras. ( ) Nerds. (X) O número “24” da chamada. ja…"": HTTPLINK","n","","","","",""
99799330793332736,177913822,"2011-08-06 11:09:49","en","@USER I want to use cannot? :( Bully me!","y","self-disclosure","other","n","victim","sadness"
99799457826213888,117350418,"2011-08-06 11:10:19","in","@USER baru sy bully gitu aja di sekolah udah #nangisdibawahshower apalagi km dibully ama @USER dong nangis darah km","n","","","","",""
99799762907299840,128771111,"2011-08-06 11:11:32","in","@USER heh, kamu. Pengen saya bully??","n","","","","",""
99799869367132160,333612879,"2011-08-06 11:11:57","en","@USER good luck bully for the new season. A gent who works so hard deserves to succeed. Always a legend to the owls fans.","n","","","","",""
99800824221417472,259018550,"2011-08-06 11:15:45","en","WOW! Now Ed Sheeran @USER joins in to bully Cher Lloyd - #SadTimes HTTPLINK","y","report","other","n","reporter","none"
99802678791639040,187926944,"2011-08-06 11:23:07","en","@USER MUST PUNISH YOU AH . FOR BULLYING PRISCILLA &gt;:]","y","accusation","other","y","accuser","none"
99803157797941248,93944226,"2011-08-06 11:25:01","en","TODAY!! Book signing- Buddy Bully by Ayesha Starns, Read Green Books, Danville, VA Aug 5-7 For more go to HTTPLINK","n","","","","",""
99803261405638656,32833112,"2011-08-06 11:25:26","tl","@USER: ehhh xD aku ngga bully km kok hahahaha","n","","","","",""
99803559545155584,161775929,"2011-08-06 11:26:37","en","Kibum likes to bully Kevin, he said it's his hobby. #ukissfact","y","report","other","n","reporter","none"
99804075058667520,266289655,"2011-08-06 11:28:40","en","#WhenIWas13 there wasn't any cyber bullying beefs was settled after school with fists not guns","n","","","","",""
99804172291014656,44016810,"2011-08-06 11:29:03","pt","Gente que fala mal da Adele, só pode ser bullying contra gordo. Cara, ela canta muito, independente de gostar, ou não, da voz dela.","n","","","","",""
99805152592134144,348057558,"2011-08-06 11:32:57","en","@USER City is buyin evry player linked to the big clubs, bulling evrybody wit money. Let's wait n c if it will bring instance success","y","report","other","n","reporter","none"
