"source","target"
"188019606","164369297"
"188019606","293131808"
"188019606","34972633"
"188019606","1410590874"
"188019606","339852137"
"188019606","2916086925"
"188019606","29501253"
"188019606","58928690"
"188019606","156333623"
"188019606","199325935"
"188019606","249348006"
"188019606","1058717720"
"188019606","248735463"
"188019606","1531521632"
"188019606","133832049"
"188019606","19318314"
"188019606","950783972"
"188019606","1134292500"
"188019606","1080509366"
"188019606","305216911"
"188019606","161791703"
"188019606","558769636"
"188019606","2964351843"
"188019606","148453195"
"188019606","231108733"
"188019606","33576489"
"188019606","1222257180"
"188019606","776664410"
"188019606","1092979962"
"188019606","462143773"
"188019606","163570705"
"188019606","162069635"
"188019606","292935209"
"188019606","210926192"
"188019606","787373558"
"188019606","1045110018"
"188019606","789244177"
"188019606","155669457"
"188019606","168673083"
"188019606","2970279814"
"188019606","995193054"
"188019606","1068499286"
"188019606","1058917562"
"188019606","28599820"
"188019606","122174004"
"188019606","1155335864"
"188019606","2962868158"
"188019606","82649553"
"188019606","1058520120"
"188019606","1140648348"
"188019606","168502762"
"188019606","1060984272"
"188019606","1083448909"
"188019606","88806753"
"188019606","111635527"
"188019606","1051127714"
"188019606","2962681881"
"188019606","22669526"
"188019606","24745957"
"188019606","2433737761"
"188019606","1071102246"
"188019606","467823431"
"188019606","40302336"
"188019606","22523087"
"188019606","245451804"
"188019606","132201224"
"188019606","85396297"
"188019606","111635980"
"188019606","1055907624"
"188019606","138770045"
"188019606","937723303"
"188019606","50452197"
"188019606","29450962"
"188019606","384913290"
"188019606","33563161"
"188019606","1260172386"
"188019606","193732179"
"188019606","239949176"
"188019606","2970462034"
"188019606","2293131060"
"188019606","1090002997"
"188019606","312134473"
"188019606","1009269193"
"188019606","153944899"
"188019606","292990703"
"188019606","1077121945"
"188019606","1055730738"
"188019606","1061385474"
"188019606","258900199"
"188019606","153486399"
"188019606","581141508"
"188019606","2975350155"
"188019606","1037321378"
"188019606","242426145"
"188019606","385429543"
"188019606","16583468"
"188019606","56864092"
"188019606","1128781184"
"188019606","84119348"
"188019606","20552026"
"188019606","252249233"
"188019606","28602948"
"188019606","442824717"
"188019606","267854863"
"188019606","404132211"
"188019606","1339931490"
"188019606","112740986"
"188019606","479872233"
"188019606","2966570782"
"188019606","158398519"
"188019606","25781141"
"188019606","20545793"
"188019606","1135486501"
"188019606","1072467470"
"188019606","1080844782"
"188019606","24913074"
"188019606","310310133"
"188019606","20002401"
"188019606","432771620"
"188019606","942156122"
"188019606","137794015"
"188019606","3044993235"
"188019606","381152398"
"188019606","303861808"
"188019606","13491312"
"188019606","1262814457"
"188019606","1074129612"
"188019606","193872188"
"188019606","234014087"
"188019606","140519774"
"188019606","249410485"
"188019606","1074518754"
"188019606","132278386"
"188019606","109071031"
"188019606","247334603"
"188019606","16789970"
"188019606","109287731"
"188019606","60828944"
"188019606","216503958"
"188019606","236511574"
"188019606","17494010"
"188019606","43910797"
"188019606","2724095695"
"188019606","1064206014"
"188019606","1880674038"
"188019606","232992031"
"188019606","39249305"
"188019606","239905257"
"188019606","1055685948"
"188019606","22012091"
"188019606","240812994"
"295685416","20209807"
"295685416","234797704"
"295685416","15394954"
"295685416","15281676"
"295685416","17976923"
"295685416","25086658"
"295685416","24183358"
"295685416","233761277"
"295685416","242761889"
"295685416","22831059"
"295685416","22509548"
"295685416","16102244"
"295685416","235312723"
"295685416","17896154"
"295685416","19739126"
"295685416","14845376"
"295685416","23712174"
"295685416","242926427"
"295685416","17800215"
"295685416","18805303"
"295685416","13218102"
"295685416","18030431"
"295685416","1155212191"
"295685416","15856366"
"295685416","37094727"
"295685416","278145569"
"295685416","15751083"
"295685416","15764644"
"295685416","27676828"
"295685416","293131808"
"295685416","20015903"
"295685416","24735461"
"295685416","15160884"
"295685416","34340464"
"295685416","246341769"
"295685416","1305596696"
"295685416","234469322"
"295685416","237312687"
"295685416","211530910"
"295685416","22527499"
"295685416","249339682"
"295685416","235190657"
"295685416","229197216"
"295685416","584012853"
"295685416","245408102"
"295685416","37007274"
"295685416","1060487274"
"295685416","246769138"
"295685416","234906311"
"295685416","249219716"
"295685416","237944147"
"295685416","84620376"
"295685416","236960387"
"295685416","242772524"
"295685416","124224165"
"295685416","960696949"
"295685416","37920978"
"295685416","240760644"
"295685416","32010840"
"295685416","26051676"
"295685416","1058460818"
"295685416","233949261"
"295685416","237814920"
"295685416","248699486"
"295685416","240393970"
"295685416","245451804"
"295685416","236916916"
"295685416","19929362"
"295685416","198526130"
"295685416","254082173"
"295685416","76350004"
"295685416","161743731"
"295685416","23976316"
"295685416","19926675"
"295685416","219429281"
"295685416","235251868"
"295685416","234812598"
"295685416","239871673"
"295685416","22055226"
"295685416","19658173"
"295685416","224294785"
"295685416","26424123"
"295685416","50152441"
"295685416","248850174"
"295685416","234057152"
"295685416","19407835"
"295685416","244268646"
"295685416","33977070"
"295685416","51228911"
"295685416","237299871"
"295685416","18277655"
"295685416","20053279"
"295685416","213634439"
"295685416","234053893"
"295685416","236899846"
"295685416","233693291"
"295685416","234837632"
"295685416","1077446982"
"295685416","2953922782"
"295685416","29766367"
"295685416","18773159"
"295685416","221793778"
"295685416","15600527"
"295685416","235271965"
"295685416","211420609"
"295685416","211901075"
"295685416","1071900114"
"295685416","117777832"
"295685416","242873057"
"295685416","234128524"
"295685416","190328374"
"295685416","240363117"
"295685416","6577802"
"295685416","252819323"
"295685416","237862972"
"295685416","26778110"
"295685416","137407124"
"295685416","76452765"
"295685416","15356407"
"295685416","14275291"
"295685416","21269970"
"295685416","249288197"
"295685416","76649729"
"295685416","21157904"
"295685416","19726613"
"295685416","78403308"
"295685416","225921757"
"295685416","47975734"
"295685416","217543151"
"295685416","202206694"
"295685416","19394188"
"295685416","296361085"
"295685416","75364211"
"295685416","18915145"
"295685416","233737858"
"295685416","221162525"
"295685416","18916432"
"295685416","48117116"
"295685416","237348797"
"295685416","17544524"
"295685416","23970171"
"295685416","20467163"
"295685416","22012091"
"25086658","20209807"
"25086658","15394954"
"25086658","17976923"
"25086658","24183358"
"25086658","22831059"
"25086658","22509548"
"25086658","19739126"
"25086658","23712174"
"25086658","16056306"
"25086658","18805303"
"25086658","18166778"
"25086658","5558312"
"25086658","18030431"
"25086658","74198348"
"25086658","15856366"
"25086658","278145569"
"25086658","15751083"
"25086658","27676828"
"25086658","20015903"
"25086658","15160884"
"25086658","22527499"
"25086658","33655490"
"25086658","1058807868"
"25086658","17513304"
"25086658","37920978"
"25086658","32010840"
"25086658","26051676"
"25086658","19929362"
"25086658","23976316"
"25086658","19926675"
"25086658","19658173"
"25086658","50152441"
"25086658","19407835"
"25086658","33977070"
"25086658","51228911"
"25086658","15600527"
"25086658","1071900114"
"25086658","6577802"
"25086658","24773493"
"25086658","26778110"
"25086658","281540744"
"25086658","15356407"
"25086658","14275291"
"25086658","21269970"
"25086658","20597460"
"25086658","19394188"
"25086658","88784440"
"25086658","1074480192"
"25086658","18916432"
"25086658","48117116"
"25086658","237348797"
"25086658","23124635"
"25086658","23970171"
"25086658","20467163"
"24183358","20209807"
"24183358","15394954"
"24183358","15281676"
"24183358","17976923"
"24183358","295685416"
"24183358","25086658"
"24183358","18967498"
"24183358","22831059"
"24183358","22509548"
"24183358","16102244"
"24183358","52503751"
"24183358","17896154"
"24183358","19739126"
"24183358","23712174"
"24183358","2963445730"
"24183358","17800215"
"24183358","16056306"
"24183358","18805303"
"24183358","18166778"
"24183358","5558312"
"24183358","13218102"
"24183358","18030431"
"24183358","74198348"
"24183358","22545491"
"24183358","15856366"
"24183358","377534571"
"24183358","37094727"
"24183358","278145569"
"24183358","15751083"
"24183358","27676828"
"24183358","20015903"
"24183358","24735461"
"24183358","15160884"
"24183358","34340464"
"24183358","234469322"
"24183358","960962340"
"24183358","237312687"
"24183358","22527499"
"24183358","2253968388"
"24183358","235190657"
"24183358","1128514404"
"24183358","110545675"
"24183358","17513304"
"24183358","37920978"
"24183358","32010840"
"24183358","26051676"
"24183358","18566912"
"24183358","19929362"
"24183358","161743731"
"24183358","23976316"
"24183358","19926675"
"24183358","252819642"
"24183358","22055226"
"24183358","19658173"
"24183358","26424123"
"24183358","50152441"
"24183358","19407835"
"24183358","33977070"
"24183358","51228911"
"24183358","20053279"
"24183358","213634439"
"24183358","1077446982"
"24183358","15600527"
"24183358","2962813893"
"24183358","190328374"
"24183358","6577802"
"24183358","24773493"
"24183358","26778110"
"24183358","76452765"
"24183358","15356407"
"24183358","993153006"
"24183358","14275291"
"24183358","21269970"
"24183358","249288197"
"24183358","225921757"
"24183358","19394188"
"24183358","18916432"
"24183358","48117116"
"24183358","1209417007"
"24183358","237348797"
"24183358","23124635"
"24183358","23970171"
"24183358","1058051748"
"24183358","20467163"
"24183358","16256269"
"233761277","234797704"
"233761277","15394954"
"233761277","15281676"
"233761277","17976923"
"233761277","295685416"
"233761277","242761889"
"233761277","18967498"
"233761277","22509548"
"233761277","235312723"
"233761277","52503751"
"233761277","19739126"
"233761277","17800215"
"233761277","16056306"
"233761277","18805303"
"233761277","18632666"
"233761277","18166778"
"233761277","851621377"
"233761277","1155212191"
"233761277","22545491"
"233761277","18061669"
"233761277","37094727"
"233761277","24735461"
"233761277","34340464"
"233761277","246341769"
"233761277","234469322"
"233761277","2962891515"
"233761277","3026622545"
"233761277","248735463"
"233761277","237312687"
"233761277","211530910"
"233761277","234822928"
"233761277","2964877294"
"233761277","234937222"
"233761277","235190657"
"233761277","2730150631"
"233761277","2560169238"
"233761277","229197216"
"233761277","33655490"
"233761277","110545675"
"233761277","584012853"
"233761277","245408102"
"233761277","17513304"
"233761277","249219716"
"233761277","237944147"
"233761277","84620376"
"233761277","236960387"
"233761277","124224165"
"233761277","37920978"
"233761277","240760644"
"233761277","26051676"
"233761277","550401754"
"233761277","237763317"
"233761277","18566912"
"233761277","233949261"
"233761277","237814920"
"233761277","1092757885"
"233761277","248699486"
"233761277","240393970"
"233761277","254082173"
"233761277","76350004"
"233761277","2862577383"
"233761277","252819642"
"233761277","235251868"
"233761277","234812598"
"233761277","2914163523"
"233761277","22055226"
"233761277","19658173"
"233761277","963480595"
"233761277","2966205003"
"233761277","224294785"
"233761277","1072382221"
"233761277","50152441"
"233761277","240427862"
"233761277","234057152"
"233761277","240385577"
"233761277","19407835"
"233761277","244268646"
"233761277","33977070"
"233761277","237299871"
"233761277","213634439"
"233761277","234053893"
"233761277","935033864"
"233761277","236479311"
"233761277","233693291"
"233761277","234837632"
"233761277","2953922782"
"233761277","29766367"
"233761277","221793778"
"233761277","237750442"
"233761277","235271965"
"233761277","211901075"
"233761277","1071900114"
"233761277","975200486"
"233761277","117777832"
"233761277","242873057"
"233761277","234128524"
"233761277","190328374"
"233761277","240363117"
"233761277","6577802"
"233761277","252819323"
"233761277","24773493"
"233761277","237862972"
"233761277","1065995022"
"233761277","2852998461"
"233761277","137407124"
"233761277","14275291"
"233761277","225921757"
"233761277","217543151"
"233761277","235217558"
"233761277","202206694"
"233761277","88784440"
"233761277","75364211"
"233761277","1074480192"
"233761277","221162525"
"233761277","18916432"
"233761277","48117116"
"233761277","237348797"
"233761277","17544524"
"233761277","23970171"
"233761277","2861616083"
"233761277","16256269"
"76132891","19739126"
"76132891","22545491"
"76132891","600463589"
"76132891","32010840"
"76132891","1096059529"
"76132891","23124635"
"299883942","20209807"
"299883942","234797704"
"299883942","82453460"
"299883942","15394954"
"299883942","15281676"
"299883942","17976923"
"299883942","10615232"
"299883942","295685416"
"299883942","25086658"
"299883942","233761277"
"299883942","22831059"
"299883942","22509548"
"299883942","235312723"
"299883942","52503751"
"299883942","19739126"
